Bundesland;Name der Institution;Trägerschaft Hochschulkompass;Ort;Name Ministerien;Affiliation ROR;ROR ID;GRID ID;Wikidata ID;Einrichtungsart;URL Webseite Institution;Name GERiT;Ort GERiT;GERiT ID ;URL der Einrichtung GERiT;Name GERiT English;GRID ID GERiT;DFG Instituts ID GERiT;Straße GERiT;Hausnummer GERiT;Postfach GERiT;Postleitzahl vor Ort GERiT;Ort GERiT2;DESTATIS Fächerguppe GERiT;DESTATIS Lehr- Forschungsbereich GERiT;DESTATIS Fachgebiet GERiT;Crossref ID 1 GERiT;Crossref ID 2 GERiT;Crossref ID 3 GERiT;Einrichtungsart GERiT;Einrichtungsart GERIT English;OA Webseite der Institution;OA Webseite Datum;OA-Beauftragte/r;OA-Beauftragte/r URL;OA-Beauftragte/r URL Datum;Ansprechperson für Open Access;Ansprechperson für Open Access URL;Ansprechperson für Open Access URL Datum;(Funktions-)Emailadresse;OA Policy;OA Policy Datum;OA Policy URL;OA Policy URL Datum;OA Leitlinie;OA Leitlinie Datum;OA Leitlinie URL;OA Leitlinie URL Datum;Publikationsfonds;Publikationsfonds Art der Finanzierung;Zs. Publikationsfonds;Zs. Publikationsfonds URL;Mono Publikationsfonds ;Mono Publikationsfonds URL;Publikationsfonds Datum Recherche;Repositorium URL;OA-Verlag;OA-Verlag URL;OA-Verlag Datum Recherche;OJS-Standort;OJS-Standort URL;OJS-Standort Datum Recherche;OA/OS-Preis URL;Berliner Erklärung;Datum Berliner Erklärung (Bundesländeratlas);Berliner Erklärung Datum Recherche;OA2020;Datum OA2020 (Bundesländeratlas);OA2020 Datum Recherche;DORA Institution;DORA Datum Recherche;Jussieu;Jussieu Datum Recherche
Rheinland-Pfalz;Hochschule Trier;öffentlich-rechtlich;Trier;Hochschule Trier;NA;https://ror.org/02e3hdx05;grid.434099.3;Q896546;Hochschule;www.hochschule-trier.de/;Hochschule Trier;Trier;http://www.gerit.org/de/institutiondetail/10638;www.hochschule-trier.de/;Trier University of Applied Sciences;grid.434099.3;NA;Schneidershof;NA;NA;54293;Trier;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule für öffentliche Verwaltung Rheinland-Pfalz;öffentlich-rechtlich;Mayen;Hochschule für öffentliche Verwaltung Rheinland-Pfalz;NA;https://ror.org/02nzadc54;grid.466304.3;Q1391292;Hochschule;www.hoev-rlp.de/de/startseite/;Hochschule für öffentliche Verwaltung Rheinland-Pfalz;Mayen;http://www.gerit.org/de/institutiondetail/210908338;hoev-rlp.de/de/startseite-der-hoev/;University of Applied Sciences for Public Administration Rhineland-Palatinate;grid.466304.3;NA;NA;NA;Postfach 2053;56710;Mayen;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule Koblenz;öffentlich-rechtlich;Koblenz;Hochschule Koblenz;NA;https://ror.org/04j351e79;grid.440950.c;Q1622117;Hochschule;www.hs-koblenz.de/home;Hochschule Koblenz;Koblenz;http://www.gerit.org/de/institutiondetail/29880;www.hs-koblenz.de/home/;Koblenz University of Applied Sciences;grid.440950.c;NA;Konrad-Zuse-Straße;1;NA;56075;Koblenz;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;opus4.kobv.de/opus4-hs-koblenz/home;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule Mainz;öffentlich-rechtlich;Mainz;Hochschule Mainz;NA;https://ror.org/02re32a17;grid.465974.d;Q459724;Hochschule;www.hs-mainz.de/;Hochschule Mainz;Mainz;http://www.gerit.org/de/institutiondetail/10542;www.hs-mainz.de/;Mainz University of Applied Sciences;grid.465974.d;NA;Lucy-Hillebrand-Straße;2;NA;55128;Mainz;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule Worms;öffentlich-rechtlich;Worms;Hochschule Worms;NA;https://ror.org/031ph8d53;grid.440515.1;Q1391239;Hochschule;www.hs-worms.de/;Hochschule Worms;Worms;http://www.gerit.org/de/institutiondetail/10329;www.hs-worms.de/;Worms University of Applied Sciences;grid.440515.1;NA;Erenburgerstraße;19;NA;67549;Worms;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule für Wirtschaft und Gesellschaft Ludwigshafen;öffentlich-rechtlich;Ludwigshafen;Hochschule für Wirtschaft und Gesellschaft Ludwigshafen;NA;https://ror.org/042xxdh20;grid.449018.0;Q1622125;Hochschule;www.hwg-lu.de/;Hochschule für Wirtschaft und Gesellschaft Ludwigshafen;Ludwigshafen;http://www.gerit.org/de/institutiondetail/12983;www.hwg-lu.de/;University of Applied Sciences Ludwigshafen am Rhein;grid.449018.0;NA;Ernst-Boehe-Straße;4;NA;67059;Ludwigshafen;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Katholische Hochschule Mainz;kirchlich, staatlich anerkannt;Mainz;Katholische Hochschule Mainz;NA;https://ror.org/05m0ggf57;grid.448681.7;Q872180;Hochschule;www.kh-mz.de/katholische-hochschule/;Katholische Hochschule Mainz;Mainz;http://www.gerit.org/de/institutiondetail/13091;www.kh-mz.de/katholische-hochschule/;Catholic College of Mainz;grid.448681.7;NA;Saarstraße;3;NA;55122;Mainz;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Kunsthochschule Mainz;öffentlich-rechtlich;Mainz;Kunsthochschule Mainz;NA;NA;NA;Q1792452;Hochschule;www.kunsthochschule-mainz.de/;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule für Finanzen Rheinland-Pfalz;öffentlich-rechtlich;Edenkoben;Hochschule für Finanzen Rheinland-Pfalz;NA;https://ror.org/05d6z1532;grid.466296.9;NA;Hochschule;www.landesfinanzschule-edenkoben.fin-rlp.de/startseite;Hochschule für Finanzen Rheinland-Pfalz;Edenkoben;http://www.gerit.org/de/institutiondetail/210905181;landesfinanzschule-edenkoben.fin-rlp.de/startseite/;College of Finance Rhineland-Palatinate;grid.466296.9;NA;Luitpoldstraße;33;NA;67480;Edenkoben;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Rheinland-Pfalz;Hochschule für Musik Mainz;öffentlich-rechtlich;Mainz;Hochschule für Musik Mainz;NA;NA;NA;Q1622203;Hochschule;www.musik.uni-mainz.de/;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44193;NA;NA;44193;Recherche fehlt;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Saarland;Hochschule für Technik und Wirtschaft des Saarlandes;öffentlich-rechtlich;Saarbrücken;Hochschule für Technik und Wirtschaft des Saarlandes;NA;https://ror.org/02ge27m07;grid.424705.0;Q884111;Hochschule;www.htwsaar.de/;Hochschule für Technik und Wirtschaft des Saarlandes;Saarbrücken;http://www.gerit.org/de/institutiondetail/10590;www.htwsaar.de;Saarland University of Applied Sciences;grid.424705.0;NA;Goebenstraße;40;NA;66117;Saarbrücken;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;NA;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;ja;43865;;nein;NA;;nein;;nein;
Saarland;Deutsch-Französische-Hochschule;NA;Saarbrücken;Deutsch-Französische-Hochschule;NA;https://ror.org/05f23gs03;grid.473550.0;Q1201755;Hochschule;www.dfh-ufa.org/;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44193;NA;NA;44193;NA;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Saarland;Deutsche Hochschule für Prävention und Gesundheit;privat, staatlich anerkannt;Saarbrücken;Deutsche Hochschule für Prävention und Gesundheit;NA;https://ror.org/047h65335;grid.466387.8;NA;Hochschule;www.dhfpg.de/;Deutsche Hochschule für Prävention und Gesundheitsmanagement;Saarbrücken;http://www.gerit.org/de/institutiondetail/198262311;www.dhfpg.de;German University of Applied Science for Prevention and Health Management;grid.466387.8;NA;Hermann Neuberger Sportschule;3;NA;66123;Saarbrücken;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44193;NA;NA;44193;NA;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Saarland;Hochschule der Bildenden Künste Saar;öffentlich-rechtlich;Saarbrücken;Hochschule für Bildende Künste Saar;NA;https://ror.org/04z03cz64;grid.466277.6;Q1622149;Hochschule;www.hbksaar.de/;Hochschule der Bildenden Künste Saar;Saarbrücken;http://www.gerit.org/de/institutiondetail/13017;www.hbksaar.de/;Academy for Fine Arts and Design (HBK Saar);grid.466277.6;NA;Keplerstraße;44319;NA;66117;Saarbrücken;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;NA;44193;NA;NA;44193;NA;NA;44193;NA;nein;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Saarland;Hochschule für Musik Saar;öffentlich-rechtlich;Saarbrücken;Hochschule für Musik Saar;NA;https://ror.org/029r33q13;grid.466197.b;Q1487242;Hochschule;www.hfm.saarland.de/;Hochschule für Musik Saar;Saarbrücken;http://www.gerit.org/de/institutiondetail/12929;www.hfm.saarland.de/;Saarland College of Music and Drama;grid.466197.b;NA;Bismarckstraße;1;NA;66111;Saarbrücken;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;NA;44193;NA;NA;44193;NA;NA;44193;NA;nein;NA;NA;;NA;NA;;;nein;NA;NA;NA;NA;NA;44193;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Saarland;Fachhochschule für Verwaltung des Saarlandes;öffentlich-rechtlich;Quierschied;NA;NA;https://ror.org/01eyhzm47;grid.466312.4;Q1391274;Hochschule;https://www.saarland.de/fhsv/DE/home/home_node.html;Fachhochschule für Verwaltung des Saarlandes;Quierschied;http://www.gerit.org/de/institutiondetail/210908794;www.saarland.de/fhsv.htm;Saarland University of Applied Sciences for Administration;grid.466312.4;NA;Am Campus;7;NA;66287;Quierschied;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44372;NA;NA;44372;NA;NA;44372;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;;nein;NA;;nein;;nein;
Sachsen;Hochschule für Grafik und Buchkunst Leipzig;öffentlich-rechtlich;Leipzig;NA;NA;https://ror.org/03hzkp562;grid.462294.f;Q315175;Hochschule;www.hgb-leipzig.de;Hochschule für Grafik und Buchkunst Leipzig;Leipzig;http://www.gerit.org/de/institutiondetail/10391;www.hgb-leipzig.de;Academy of Visual Arts, Leipzig;grid.462294.f;NA;Wächterstraße;11;NA;4107;Leipzig;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;https://www.hgb-leipzig.de/einrichtungen/bibliothek/qucosa/;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Hochschule für Technik und Wirtschaft Dresden (HTW);öffentlich-rechtlich;Dresden;NA;NA;https://ror.org/05q5pk319;grid.434947.9;Q1622222;Hochschule;www.htw-dresden.de/startseite.html;Hochschule für Technik und Wirtschaft Dresden (HTW);Dresden;http://www.gerit.org/de/institutiondetail/10501;www.htw-dresden.de/startseite.html;Dresden University of Applied Sciences (HTW);grid.434947.9;NA;Friedrich-List-Platz;1;NA;1069;Dresden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;https://www.htw-dresden.de/oa;44381;NA;NA;44382;Elfi Hesse;https://www.htw-dresden.de/oa;44382;NA;ja;43249;https://www.htw-dresden.de/fileadmin/HTW/Zentrale_Dokumente/Externe_Dokumente/Ordnungen/OA-Erklaerung.pdf;;NA;NA;;;ja;DFG-Kofinanziert;ja;https://www.htw-dresden.de/forschung/oa-antrag;nein;NA;Recherche fehlt;http://htw-dresden.qucosa.de/;nein;NA;44360;nein;NA;44360;NA;ja;43249;44375;nein;NA;;nein;;nein;
Sachsen;Hochschule für Technik, Wirtschaft und Kultur Leipzig (HTWK);öffentlich-rechtlich;Leipzig;NA;NA;https://ror.org/03xgcq477;grid.448945.0;Q1622216;Hochschule;www.htwk-leipzig.de;Hochschule für Technik, Wirtschaft und Kultur Leipzig (HTWK);Leipzig;http://www.gerit.org/de/institutiondetail/10548;www.htwk-leipzig.de;Leipzig University of Applied Sciences;grid.448945.0;NA;Karl-Liebknecht-Straße;132;NA;4277;Leipzig;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;https://bibliothek.htwk-leipzig.de/publizieren/open-access/;44381;Astrid Schiemichen;https://bibliothek.htwk-leipzig.de/publizieren/open-access/;44382;Astrid Schiemichen;https://bibliothek.htwk-leipzig.de/publizieren/beratungsangebote/;44382;NA;nein;NA;NA;;https://www.htwk-leipzig.de/fileadmin/portal/intranet/HTWK/intern/6_Strategien_und_Prozesse/Konzepte_und_Strategien/2019_Open-Science-Leitlinie.pdf;43432;;;ja;Eigenmittel;ja;https://bibliothek.htwk-leipzig.de/publizieren/finanzierung-open-access/;ja;https://bibliothek.htwk-leipzig.de/publizieren/finanzierung-open-access/;Recherche fehlt;https://htwk-leipzig.qucosa.de/;ja;https://oa-hochschulverlag.htwk-leipzig.de/mainnavigation/;44382;nein;NA;44360;NA;ja;43497;44375;nein;NA;;nein;;nein;
Sachsen;Vitruvius Hochschule Leipzig;NA;Leipzig;NA;NA;NA;NA;NA;Hochschule;vitruvius-hochschule.de/;Vitruvius Hochschule Leipzig;Leipzig;http://www.gerit.org/de/institutiondetail/270915374;vitruvius-hochschule.de/;NA;NA;NA;Nordstraße;Mrz 15;NA;4105;Leipzig;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Berufsakademie Sachsen;NA;Glauchau;NA;NA;NA;NA;NA;Hochschule;www.ba-sachsen.de;Berufsakademie Sachsen;Glauchau;http://www.gerit.org/de/institutiondetail/418058922;www.ba-sachsen.de;University of Cooperative Education Sachsen;NA;NA;Kopernikusstraße;51;NA;8371;Glauchau;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;DIU - Dresden International University;privat, staatlich anerkannt;Dresden;NA;NA;https://ror.org/01t4pxy10;grid.440925.e;Q1258462;Hochschule;www.di-uni.de/;DIU - Dresden International University;Dresden;http://www.gerit.org/de/institutiondetail/58141206;www.di-uni.de/;Dresden International University;grid.440925.e;NA;Freiberger Straße;37;NA;1067;Dresden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;https://diu.qucosa.de/;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Evangelische Hochschule Moritzburg;kirchlich, staatlich anerkannt;Moritzburg;NA;NA;NA;NA;NA;Hochschule;www.eh-moritzburg.de/?BIPID=3bb1cc9385c4dd75db07fe23691fd66b;Evangelische Hochschule Moritzburg;Moritzburg;http://www.gerit.org/de/institutiondetail/13093;www.eh-moritzburg.de/?BIPID=3bb1cc9385c4dd75db07fe23691fd66b;Protestant University of Applied Sciences Moritzburg;NA;NA;Bahnhofstraße;9;NA;1468;Moritzburg;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Evangelische Hochschule Dresden - University of Applied Sciences for Social Work, Education and Nursing;kirchlich, staatlich anerkannt;Dresden;NA;NA;https://ror.org/02r724415;grid.466406.6;Q1380226;Hochschule;www.ehs-dresden.de;Evangelische Hochschule Dresden - University of Applied Sciences for Social Work, Education and Nursing;Dresden;http://www.gerit.org/de/institutiondetail/10588;www.ehs-dresden.de;Evangelische Hochschule Dresden - University of Applied Sciences for Social Work, Education and Nursing;NA;NA;Dürerstraße;25;NA;1307;Dresden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Fachhochschule Dresden (FHD);öffentlich-rechtlich;Dresden;NA;NA;NA;NA;Q1391187;Hochschule;www.fh-dresden.eu;Fachhochschule Dresden (FHD);Dresden;http://www.gerit.org/de/institutiondetail/233034154;www.fh-dresden.eu;Fachhochschule Dresden (FHD);NA;NA;Lingnerallee;3;NA;1069;Dresden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Westsächsische Hochschule Zwickau;öffentlich-rechtlich;Zwickau;NA;NA;https://ror.org/04ms51788;grid.466393.d;Q884503;Hochschule;www.fh-zwickau.de/;Westsächsische Hochschule Zwickau;Zwickau;http://www.gerit.org/de/institutiondetail/10580;www.fh-zwickau.de/;West Saxon University of Applied Sciences in Zwickau;grid.466393.d;NA;Kornmarkt;1;NA;8056;Zwickau;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;https://www.fh-zwickau.de/bib/libdoc/;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Hochschule für Bildende Künste Dresden;öffentlich-rechtlich;Dresden;NA;NA;https://ror.org/04wqsqf86;grid.462289.3;Q464752;Hochschule;www.hfbk-dresden.de;Hochschule für Bildende Künste Dresden;Dresden;http://www.gerit.org/de/institutiondetail/12950;www.hfbk-dresden.de;Dresden College of Fine Arts;grid.462289.3;NA;NA;NA;Postfach 160153;1287;Dresden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;NA;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;;Recherche fehlt;Recherche fehlt;;;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;Recherche fehlt;nein;NA;44360;nein;NA;44360;Recherche fehlt;nein;;44382;nein;NA;;nein;;nein;
Sachsen;Hochschule für Musik Carl Maria von Weber Dresden;öffentlich-rechtlich;Dresden;NA;NA;https://ror.org/01y01jq30;grid.461657.7;Q468181;Hochschule;www.hfmdd.de;Hochschule für Musik Carl Maria von Weber Dresden;Dresden;http://www.gerit.org/de/institutiondetail/12951;www.hfmdd.de;Carl Maria von WeberCollege of Music, Dresden;grid.461657.7;NA;Wettiner Platz;13;NA;1067;Dresden;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;https://diu.qucosa.de/;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Hochschule für Telekommunikation Leipzig;NA;Leipzig;NA;NA;https://ror.org/05k9vmz93;grid.466397.9;Q1622226;Hochschule;www.hft-leipzig.de;Hochschule für Telekommunikation Leipzig;Leipzig;http://www.gerit.org/de/institutiondetail/10794;www.hft-leipzig.de;German Telekom College in Leipzig;grid.466397.9;NA;Gustav-Freytag-Straße;43-45;NA;4277;Leipzig;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Weitere HS/FS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;NA;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
Sachsen;Hochschule für Musik und Theater Felix Mendelssohn Bartholdy Leipzig;öffentlich-rechtlich;Leipzig;NA;NA;https://ror.org/04msbx814;grid.449986.e;Q312578;Hochschule;www.hmt-leipzig.de;Hochschule für Musik und Theater Felix Mendelssohn Bartholdy Leipzig;Leipzig;http://www.gerit.org/de/institutiondetail/10392;www.hmt-leipzig.de;Felix Mendelssohn Bartholdy College of Music and Drama;grid.449986.e;NA;Grassistraße;8;NA;4107;Leipzig;Zentrale Einrichtungen (ohne klinikspezifische Einrichtungen);Hochschule insgesamt;Hochschule allgemein;NA;NA;NA;Musik/Kunst-HS;NA;NA;44381;NA;NA;44382;NA;NA;NA;NA;NA;NA;NA;;NA;NA;;;NA;NA;NA;NA;NA;NA;Recherche fehlt;https://www.hmt-leipzig.de/hmt/bibliothek/elektronisches-publizieren;nein;NA;44360;nein;NA;44360;NA;nein;NA;44382;nein;NA;;nein;;nein;
